# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_deletion+splice_region_variant	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost	variants_effect_inframe_deletion	variants_effect_inframe_deletion+splice_region_variant	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_non_coding_exon_variant	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant+non_coding_exon_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_region_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+non_coding_exon_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_NONE	total_score_NONE	length_NONE	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM	bases_affected_UTR_3_PRIME	total_score_UTR_3_PRIME	length_UTR_3_PRIME	bases_affected_UTR_5_PRIME	total_score_UTR_5_PRIME	length_UTR_5_PRIME
GGA1	ENSG00000100083	ENST00000489772	retained_intron	0	0	0	11	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5000	1	0	1225	3	0	2647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGA1	ENSG00000100083	ENST00000491295	retained_intron	0	0	0	22	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	16	0	5000	2	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000248923	protein_coding	0	18	0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	3515	18	0	3536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	129	0	0	0
GGT1	ENSG00000100031	ENST00000400380	protein_coding	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	162	0	0	0
GGT1	ENSG00000100031	ENST00000400382	protein_coding	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	163	0	0	0
GGT1	ENSG00000100031	ENST00000400383	protein_coding	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	166	0	0	0
GGT1	ENSG00000100031	ENST00000401885	protein_coding	0	1	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	5	0	5000	1	0	157	0	0	0
GGT1	ENSG00000100031	ENST00000403838	protein_coding	0	0	0	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000	1	0	166	1	0	189
GGT1	ENSG00000100031	ENST00000404223	protein_coding	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000	1	0	157	0	0	0
GGT1	ENSG00000100031	ENST00000404532	protein_coding	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000	1	0	136	0	0	0
GGT1	ENSG00000100031	ENST00000404920	protein_coding	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000406383	protein_coding	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	166	0	0	0
GGT1	ENSG00000100031	ENST00000411974	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000412658	protein_coding	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	9	0	3515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000412898	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000419133	protein_coding	0	0	0	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000	0	0	0	3	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000425895	nonsense_mediated_decay	0	1	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	304	8	0	3493	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	1	0	304	0	0	0
GGT1	ENSG00000100031	ENST00000428855	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000430289	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000432867	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000438643	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000445029	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000447416	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000451366	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000452551	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000455483	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000456869	protein_coding	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000466310	processed_transcript	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	284	5	0	3493	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000474191	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000487766	retained_intron	0	0	0	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000	0	0	0	3	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT1	ENSG00000100031	ENST00000490087	processed_transcript	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000	0	0	0	0	0	0
GGT5	ENSG00000099998	ENST00000263112	protein_coding	1	24	17	18	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	15	1	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	20	0	0	0	0	37	0	526	18	0	855	4	0	24	0	0	0	0	0	0	1	0	137	0	0	0	0	0	0	0	0	0	0	0	0
GGT5	ENSG00000099998	ENST00000327365	protein_coding	1	79	18	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	16	1	0	57	0	0	0	0	0	2	0	0	1	0	0	0	0	0	20	0	0	0	0	38	0	590	15	0	280	57	0	24	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0
GGT5	ENSG00000099998	ENST00000398292	protein_coding	1	26	18	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	16	1	0	4	0	0	0	0	0	2	0	0	1	0	0	0	0	0	20	0	0	0	0	38	0	507	15	0	280	4	0	24	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0
GGT5	ENSG00000099998	ENST00000418439	protein_coding	1	17	13	25	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	25	12	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	16	0	0	0	0	30	0	530	25	0	11534	0	0	0	0	0	0	0	0	0	1	0	137	0	0	0	0	0	0	0	0	0	0	0	0
GGT5	ENSG00000099998	ENST00000424217	protein_coding	0	2	2	25	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	0	5000	4	0	530	13	0	11534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT5	ENSG00000099998	ENST00000425408	protein_coding	0	4	8	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	12	0	107	8	0	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5000	0	0	0	0	0	0
GNAZ	ENSG00000128266	ENST00000248996	protein_coding	0	9	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	12	0	1951	2	0	26668	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1606	0	0	0
GNAZ	ENSG00000128266	ENST00000479571	processed_transcript	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	1	0	256	1	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNAZ	ENSG00000128266	ENST00000492538	processed_transcript	0	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNB1L	ENSG00000185838	ENST00000329517	protein_coding	1	8	17	39	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	29	17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	10	0	5000	25	0	148	29	0	33067	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
GNB1L	ENSG00000185838	ENST00000403325	protein_coding	1	32	17	29	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	29	17	0	0	24	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	25	0	148	29	0	33067	24	0	27	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
GNB1L	ENSG00000185838	ENST00000405009	protein_coding	0	20	12	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	11	1	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	17	0	148	37	0	33067	14	0	27	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
GNB1L	ENSG00000185838	ENST00000453108	protein_coding	0	4	7	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	11	0	148	31	0	33067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNB1L	ENSG00000185838	ENST00000460402	processed_transcript	0	1	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	163	40	0	41995	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
GNB1L	ENSG00000185838	ENST00000481086	processed_transcript	0	1	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	163	39	0	41995	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
GP1BB	ENSG00000203618	ENST00000366425	protein_coding	0	2	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	1	0	918	0	0	0	2	0	363	0	0	0	0	0	0	0	0	0	0	0	0	20	0	5000	0	0	0	0	0	0
GRAMD4	ENSG00000075240	ENST00000361034	protein_coding	0	35	8	42	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	37	7	0	0	20	0	0	0	0	0	2	0	0	0	0	0	0	0	0	13	1	0	0	0	20	0	2645	37	0	478	20	0	2843	0	0	0	0	0	0	2	0	6	0	0	0	1	0	5000	3	0	2540	2	0	39
GRAMD4	ENSG00000075240	ENST00000406902	protein_coding	0	16	7	42	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	37	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	13	0	0	0	0	20	0	2639	37	0	478	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	3	0	2534	3	0	49
GRAMD4	ENSG00000075240	ENST00000408031	protein_coding	0	2	0	23	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	2	0	2537	7	0	478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	5000	3	0	2432	2	0	96
GRAMD4	ENSG00000075240	ENST00000431155	protein_coding	0	1	0	6	0	1	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	49
GRAMD4	ENSG00000075240	ENST00000447351	protein_coding	0	1	2	7	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	2	0	211	4	0	10878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	49
GRAMD4	ENSG00000075240	ENST00000456069	protein_coding	0	2	2	44	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	18	0	5000	4	0	110	16	0	2141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5000	0	0	0	0	0	0
GRAMD4	ENSG00000075240	ENST00000490378	processed_transcript	1	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	5000	0	0	0	5	0	10923	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	5000	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000344138	protein_coding	0	7	6	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	12	0	2817	8	0	1371	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	1	0	2637	0	0	0
GRAP2	ENSG00000100351	ENST00000399090	protein_coding	1	13	6	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	7	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	0	0	0	12	0	375	8	0	1371	7	0	1551	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	1	0	195	0	0	0
GRAP2	ENSG00000100351	ENST00000407075	protein_coding	0	18	6	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	6	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	1	0	5000	12	0	201	8	0	1371	11	0	1551	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000420971	protein_coding	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	121	1	0	8634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000460449	retained_intron	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	11	0	283	2	0	1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000461082	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000478445	processed_transcript	0	0	0	21	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	5000	2	0	120	2	0	5815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000481263	retained_intron	0	1	0	18	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	13	0	5000	3	0	655	1	0	1883	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	1	0	5000	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000540310	protein_coding	0	6	5	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	10	0	534	10	0	1371	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	1	0	354	0	0	0
GRAP2	ENSG00000100351	ENST00000543252	protein_coding	0	5	5	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	5000	9	0	100	11	0	36	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
GRAP2	ENSG00000100351	ENST00000544756	protein_coding	0	7	5	11	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	10	0	442	8	0	1371	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	1	0	262	3	0	46
GSC2	ENSG00000063515	ENST00000086933	protein_coding	0	7	2	10	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	5000	4	0	254	3	0	567	5	0	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTT1	ENSG00000184674	ENST00000248935	protein_coding	0	26	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	22	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	9	0	165	2	0	2332	22	0	15	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
GSTT1	ENSG00000184674	ENST00000417489	nonsense_mediated_decay	0	1	0	18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	148	3	0	4608	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	7	0	128	0	0	0
GSTT1	ENSG00000184674	ENST00000417831	nonsense_mediated_decay	0	1	0	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	139	7	0	7121	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	3	0	151	0	0	0
GSTT1	ENSG00000184674	ENST00000417870	protein_coding	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	133	11	0	7502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTT1	ENSG00000184674	ENST00000418883	nonsense_mediated_decay	0	0	0	16	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	7	0	152	2	0	1185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	115	0	0	0
